item_id,title,creator,type,genre,publication_date,page_count,average_rating
4503,Stand-alone hybrid access,Ethan Delacruz,book,non-fiction,2020-09-04,377,4.43
4505,Configurable client-server superstructure,John Ramirez,book,romance,2024-07-11,928,4.48
4507,Integrated user-facing knowledge user,Amber Hernandez,book,thriller,2023-12-12,916,3.26
4508,Phased contextually-based implementation,Katelyn Kim,book,fiction,2023-01-16,549,4.63
4511,De-engineered methodical installation,Michael Brown,book,thriller,2020-05-08,607,3.64
4512,Persistent real-time framework,Kelly Hayes,book,romance,2023-07-23,905,4.66
4518,Cross-group composite workforce,Mark Moss,book,mystery,2022-02-08,829,3.51
4521,Realigned interactive utilization,Michelle Brooks,book,fiction,2024-05-08,148,3.24
4522,Profound systematic instruction set,Katherine Graham,book,fiction,2020-08-03,341,4.39
4528,Implemented regional open system,Rebecca Patel,book,thriller,2020-08-10,882,3.22
4529,Optional exuding analyzer,Jesse Riley,book,non-fiction,2020-03-16,604,4.89
4531,Visionary dedicated infrastructure,Sharon Young,book,mystery,2022-12-30,253,3.29
4532,Upgradable responsive capacity,Angela May MD,book,thriller,2024-02-15,428,4.37
4533,Inverse discrete focus group,Nicole Williams,book,thriller,2022-08-29,491,4.7
4534,Profound intermediate flexibility,Whitney Gomez,book,thriller,2022-03-15,853,3.0
4536,Re-engineered multi-tasking installation,Michelle Richardson,book,fiction,2021-07-20,412,4.0
4538,Advanced composite architecture,Michael White,book,fiction,2024-12-12,923,3.33
4542,Adaptive analyzing adapter,Robert Green,book,thriller,2020-01-18,773,3.42
4544,User-friendly transitional initiative,Amanda Hardin,book,sci-fi,2022-03-23,585,3.64
4545,Reverse-engineered bifurcated pricing structure,Darren Rodriguez,book,mystery,2019-12-24,680,3.31
4546,Programmable multi-state orchestration,Michael Webster,book,sci-fi,2023-10-19,457,4.09
4547,Re-contextualized background capability,Cory Hogan,book,non-fiction,2021-03-20,128,4.31
4549,Cross-group human-resource open system,Robert Garza,book,sci-fi,2023-09-21,323,3.08
4551,Proactive dedicated knowledgebase,Mark Clark,book,non-fiction,2023-09-01,574,4.34
4554,Secured 6thgeneration info-mediaries,Brian Cervantes,book,thriller,2020-01-01,365,4.25
4555,Upgradable global framework,Eric Warner,book,romance,2022-09-03,447,3.19
4556,Configurable neutral interface,Kelly Hayes,book,non-fiction,2022-05-11,770,4.08
4563,Stand-alone holistic solution,Hannah Martin,book,fiction,2021-04-02,206,4.53
4564,Profit-focused client-server task-force,Cynthia Bates,book,mystery,2022-10-28,669,4.07
4565,Integrated coherent adapter,Michael Ortega,book,non-fiction,2020-11-25,957,4.67
4566,Fundamental static access,Willie Lara,book,sci-fi,2020-04-18,281,4.14
4568,Open-source incremental algorithm,Barbara Hunt,book,mystery,2022-03-10,633,3.65
4573,Future-proofed secondary success,Duane Mccormick,book,mystery,2020-01-14,806,3.13
4574,Devolved tertiary throughput,Robert Chang,book,mystery,2022-08-26,644,3.43
4577,Right-sized zero administration forecast,Ashley Stevens,book,romance,2024-10-18,557,3.31
4579,Monitored motivating architecture,Manuel Diaz,book,romance,2022-06-10,198,4.3
4581,Multi-channeled scalable core,Timothy Moore,book,sci-fi,2022-01-05,519,3.04
4583,Ameliorated 24/7 frame,Justin Stone,book,thriller,2020-05-23,265,4.08
4584,Secured bandwidth-monitored throughput,Dr. Julie Miller,book,non-fiction,2022-10-04,993,3.19
4585,Devolved neutral standardization,Christian Prince,book,mystery,2021-08-13,929,3.36
4586,Reactive bifurcated software,Connor Dominguez,book,non-fiction,2022-01-18,663,4.42
4593,Programmable client-server knowledgebase,Gregory Madden,book,non-fiction,2020-05-22,319,4.63
4594,Cross-group uniform synergy,Brittany Young,book,fiction,2024-06-29,617,3.67
4595,Exclusive clear-thinking open system,Chad Cortez,book,romance,2023-08-19,930,4.5
4597,De-engineered 4thgeneration projection,Michael Ortega,book,fiction,2024-06-24,100,4.95
4598,Public-key transitional hub,Justin Smith,book,romance,2020-01-06,910,3.31
4601,Versatile empowering function,David Washington,book,romance,2021-11-12,845,4.71
4604,Sharable exuding info-mediaries,Joshua Martin,book,thriller,2024-01-31,840,3.74
4608,Integrated mobile collaboration,Kyle Collins,book,romance,2021-04-03,811,3.22
4612,De-engineered logistical secured line,Brian Mendoza,book,sci-fi,2024-09-20,646,3.77
4613,Object-based local ability,Gloria Mckinney,book,mystery,2022-07-03,688,4.66
4614,Operative tertiary workforce,Alexandra Ho,book,non-fiction,2021-11-22,415,4.23
4620,Switchable cohesive paradigm,Veronica Berry,book,sci-fi,2020-04-03,687,4.24
4621,Expanded high-level access,Sabrina Rodriguez,book,fiction,2020-02-20,666,4.56
4622,Customer-focused multimedia framework,Amy Dougherty,book,thriller,2022-06-17,609,3.51
4623,Polarized exuding circuit,Steven Griffith,book,romance,2020-08-01,391,3.81
4624,Intuitive encompassing workforce,Deborah Graves,book,non-fiction,2021-01-01,921,4.22
4626,User-centric web-enabled implementation,Brett Pena,book,romance,2022-09-11,745,3.69
4627,Customizable coherent array,Alexis Tucker,book,romance,2021-08-21,927,4.07
4629,Versatile heuristic complexity,Rebecca Nguyen,book,fiction,2021-09-28,911,4.21
4631,Open-architected stable solution,Michael Carr,book,fiction,2021-05-04,955,4.78
4632,Horizontal secondary array,Toni Miller,book,non-fiction,2023-10-16,569,3.08
4633,Cross-platform static strategy,Kaitlin Hardin,book,romance,2023-01-07,162,3.04
4635,Progressive client-server Local Area Network,Stephanie Herrera,book,fiction,2021-03-15,669,4.75
4637,Mandatory systematic parallelism,Michael Ortega,book,thriller,2023-11-26,934,4.08
4638,Profit-focused motivating workforce,Lori Patton,book,thriller,2020-11-06,585,3.52
4642,Cross-platform bandwidth-monitored analyzer,Laura Bush,book,thriller,2020-11-12,512,3.2
4644,User-friendly even-keeled artificial intelligence,James Stevens,book,mystery,2023-12-20,496,3.59
4649,Upgradable secondary middleware,Carolyn Cordova,book,fiction,2021-11-18,131,3.23
4651,Total dedicated benchmark,Kyle Collins,book,mystery,2022-12-06,410,4.9
4652,Reactive optimizing process improvement,Philip Fernandez,book,romance,2022-12-24,144,3.79
4653,Business-focused attitude-oriented array,Charles Hernandez,book,sci-fi,2023-12-30,672,4.8
4654,Automated 24/7 database,Garrett Wilson,book,mystery,2021-06-12,268,3.6
4655,Phased bifurcated encoding,Susan Cunningham,book,non-fiction,2020-06-28,219,3.65
4656,Team-oriented modular synergy,Aaron Young,book,sci-fi,2020-06-13,993,3.96
4657,Persistent well-modulated projection,Kevin Hernandez,book,non-fiction,2022-09-24,288,4.88
4658,Balanced zero-defect synergy,Michael Williams,book,fiction,2020-06-24,439,3.47
4660,Distributed well-modulated help-desk,Randy Robinson,book,mystery,2023-05-18,591,4.8
4661,Seamless web-enabled application,Kyle Watkins,book,thriller,2023-07-26,904,3.65
4664,Multi-lateral 24/7 product,Barbara Hunt,book,fiction,2020-07-23,240,3.57
4667,Phased composite open architecture,Joseph Mendoza,book,non-fiction,2022-08-07,193,4.86
4668,Organic multi-state synergy,Donald Terry,book,sci-fi,2019-12-22,342,4.85
4672,Team-oriented multimedia budgetary management,Joshua Carter,book,romance,2023-11-08,784,3.61
4674,Synergistic radical task-force,Benjamin Duncan,book,mystery,2022-11-24,600,3.74
4675,Networked eco-centric matrices,Evan Hobbs,book,fiction,2022-05-29,444,4.83
4677,Focused 6thgeneration knowledge user,Alexandra Ho,book,sci-fi,2024-05-07,414,3.54
4678,Realigned bi-directional ability,Karen Lopez,book,thriller,2020-11-12,319,3.71
4679,Horizontal neutral access,Haley May,book,romance,2023-04-29,849,4.49
4682,Streamlined eco-centric secured line,Samantha Cohen,book,romance,2024-04-19,308,3.07
4683,Ergonomic zero administration challenge,Laura Robertson,book,romance,2021-01-08,131,3.44
4684,Object-based contextually-based complexity,Michael Hendricks,book,sci-fi,2024-10-22,185,4.75
4685,Decentralized hybrid paradigm,Michelle Krause,book,non-fiction,2020-02-23,945,4.29
4689,Organic systemic software,Michael Anderson,book,sci-fi,2021-09-27,288,3.63
4690,Optional regional solution,Joshua Carter,book,fiction,2020-07-19,555,4.38
4691,Re-engineered high-level standardization,Barbara Hunt,book,thriller,2023-09-13,317,4.85
4694,Networked asynchronous ability,Robert Marquez,book,mystery,2022-05-11,990,3.76
4695,Advanced didactic customer loyalty,Stephanie Knight,book,sci-fi,2021-10-10,860,3.76
4696,Streamlined multi-state throughput,Breanna Lopez,book,sci-fi,2021-03-31,702,4.86
4699,Face-to-face object-oriented challenge,Michelle Richardson,book,mystery,2021-05-26,153,4.22
4701,Advanced exuding benchmark,Lori Patton,book,romance,2023-08-26,448,3.96
4703,Focused 6thgeneration circuit,Arthur Reed,book,fiction,2020-06-17,653,4.19
4705,Virtual transitional neural-net,Carlos Clarke,book,romance,2024-11-26,895,4.03
4707,Fully-configurable discrete secured line,Zachary Santiago,book,sci-fi,2024-04-18,274,4.12
4711,Operative empowering throughput,Audrey Jackson,book,thriller,2024-12-04,697,3.93
4718,Re-contextualized modular middleware,John Vaughn,book,romance,2020-06-12,207,3.17
4720,Sharable 6thgeneration task-force,Wyatt Townsend II,book,romance,2023-04-25,216,4.55
4723,Implemented intermediate task-force,Robert Waller,book,romance,2023-08-25,772,4.83
4726,Cloned leadingedge benchmark,Joy Jackson,book,sci-fi,2020-02-03,533,4.17
4727,Expanded analyzing middleware,Gregory Madden,book,mystery,2022-04-11,191,4.26
4734,Innovative motivating Graphic Interface,Nathan Wilson,book,non-fiction,2023-06-27,840,3.85
4737,Versatile hybrid software,Nicole Williams,book,non-fiction,2022-08-06,406,3.42
4738,Digitized local contingency,Rebecca Edwards,book,fiction,2022-09-24,451,4.87
4740,Function-based client-driven access,Michele Hawkins,book,sci-fi,2022-03-08,180,3.43
4741,Multi-tiered systemic database,Shaun Meyer DDS,book,romance,2020-09-03,510,4.14
4742,Cloned tertiary database,Jason Crawford,book,romance,2024-09-03,161,4.41
4746,Progressive intermediate success,Ashley Blair,book,mystery,2022-06-23,455,4.58
4747,Phased real-time application,Christopher Hicks,book,mystery,2021-12-27,352,3.79
4752,Adaptive grid-enabled toolset,Heather Maldonado,book,fiction,2020-01-31,486,4.61
4753,Progressive real-time throughput,Dennis Blanchard,book,thriller,2020-09-05,799,3.82
4754,Exclusive object-oriented instruction set,Kelly Liu,book,romance,2023-09-02,813,3.92
4757,Synergized solution-oriented support,Katelyn Kim,book,fiction,2021-07-25,138,3.38
4759,Right-sized maximized methodology,Brittany Melton,book,sci-fi,2023-07-06,529,3.42
4760,Monitored eco-centric complexity,Daniel Lopez,book,romance,2022-02-20,993,3.2
4764,User-friendly clear-thinking knowledgebase,Rebecca Edwards,book,mystery,2023-08-08,811,4.51
4768,Streamlined mobile interface,Jason Oliver,book,mystery,2022-12-28,214,4.71
4769,Pre-emptive bi-directional interface,Barbara Hunt,book,mystery,2020-10-11,650,4.5
4770,Vision-oriented explicit complexity,Samantha Cohen,book,sci-fi,2023-01-15,226,3.91
4777,Advanced bandwidth-monitored flexibility,John Lowe,book,sci-fi,2020-11-16,560,3.03
4778,Object-based encompassing methodology,Andre Terrell,book,thriller,2024-02-07,108,4.21
4781,Virtual 3rdgeneration data-warehouse,Susan Torres,book,mystery,2023-12-27,906,3.33
4782,Configurable impactful core,Linda Miller,book,fiction,2022-03-09,770,4.69
4786,Grass-roots homogeneous orchestration,Todd Bishop,book,thriller,2021-01-28,378,3.2
4787,Customizable leadingedge complexity,Donald Flores,book,mystery,2022-10-09,899,3.48
4790,Automated user-facing infrastructure,Barry Gregory,book,sci-fi,2023-09-27,128,4.17
4793,Reactive fresh-thinking benchmark,John Mcfarland,book,mystery,2023-06-14,912,3.29
4794,Face-to-face user-facing portal,Angel Meyer,book,thriller,2021-01-29,761,4.35
4795,Persistent tangible complexity,Nicolas James,book,fiction,2024-11-30,646,4.66
4796,Proactive contextually-based moratorium,Lee Stewart,book,mystery,2024-04-06,491,4.05
4797,Diverse object-oriented capability,Joanna Kelly,book,non-fiction,2024-01-26,151,3.95
4798,Face-to-face grid-enabled projection,Toni Miller,book,sci-fi,2020-03-12,811,4.31
4799,Visionary non-volatile interface,Charles Morales,book,non-fiction,2020-04-02,897,3.07
4802,Down-sized neutral project,Paul Saunders,book,romance,2021-06-22,697,3.06
4803,Expanded optimizing matrix,Margaret Erickson,book,romance,2021-04-12,420,3.06
4804,User-friendly responsive parallelism,Jesse Sampson,book,non-fiction,2021-10-28,441,4.91
4806,Quality-focused intermediate framework,Taylor Andersen,book,fiction,2024-01-14,770,3.9
4807,Operative value-added methodology,Amanda Forbes,book,non-fiction,2024-12-04,653,4.63
4813,Front-line regional alliance,Michael Ortega,book,non-fiction,2021-05-09,516,3.11
4816,Fully-configurable demand-driven conglomeration,Ann Kennedy,book,fiction,2019-12-27,247,3.68
4817,Down-sized dynamic help-desk,Patricia Schwartz,book,mystery,2020-04-16,873,3.16
4819,Monitored analyzing budgetary management,Danielle Wilson,book,sci-fi,2023-01-18,916,4.69
4821,Universal systemic alliance,Rachel Little,book,thriller,2021-01-31,461,3.63
4822,Open-architected optimal middleware,Jesse Wright,book,sci-fi,2024-01-09,518,3.16
4823,Realigned executive solution,Dennis Blanchard,book,mystery,2023-11-16,837,4.11
4826,Object-based cohesive parallelism,Susan Hogan,book,fiction,2022-02-02,208,4.15
4827,Adaptive national algorithm,Marco Davis,book,romance,2021-09-09,695,4.84
4828,User-friendly user-facing monitoring,Jason Rocha,book,sci-fi,2024-12-15,653,4.76
4832,Versatile radical infrastructure,Michael Mills,book,fiction,2021-07-09,612,4.05
4833,Seamless radical pricing structure,Julia Reeves,book,fiction,2020-08-16,623,4.5
4834,Centralized bottom-line circuit,John Mack,book,romance,2021-03-03,190,4.95
4835,Proactive impactful customer loyalty,Timothy Smith,book,sci-fi,2020-05-01,398,4.24
4837,Diverse asymmetric access,David Washington,book,thriller,2021-11-16,882,4.06
4841,Organized asynchronous standardization,John Morrison,book,fiction,2021-02-06,616,3.32
4842,Polarized holistic emulation,Thomas Reyes,book,romance,2023-07-28,520,3.64
4843,De-engineered interactive focus group,Randy Griffin,book,thriller,2022-04-28,976,3.02
4844,Distributed static migration,Sara Evans,book,non-fiction,2023-02-08,861,4.45
4846,Digitized tangible algorithm,Rachel Jones,book,non-fiction,2024-05-29,879,3.44
4847,Optimized bottom-line knowledge user,Amy Pena,book,romance,2024-01-01,631,3.75
4851,Ergonomic composite strategy,Steven Taylor,book,fiction,2020-06-26,123,4.16
4854,Expanded uniform throughput,Shannon Rogers,book,thriller,2020-08-27,951,4.16
4857,Pre-emptive optimizing Local Area Network,Anthony French,book,fiction,2023-02-23,975,4.73
4859,Multi-layered system-worthy support,Jill Spencer,book,romance,2021-03-19,935,4.68
4861,Front-line tertiary extranet,Katherine Nguyen,book,thriller,2023-02-05,955,3.49
4862,Synergistic fresh-thinking standardization,Brian Kim DDS,book,fiction,2024-08-13,635,4.76
4863,Customizable optimizing contingency,Justin Smith,book,romance,2023-08-21,668,4.29
4866,Multi-tiered object-oriented customer loyalty,Michael Barker,book,thriller,2024-10-06,112,3.14
4867,Front-line web-enabled concept,Kara Roberts,book,non-fiction,2022-11-25,384,3.83
4868,Realigned intermediate help-desk,Valerie Reyes,book,sci-fi,2020-06-07,688,4.21
4869,Secured analyzing concept,Alexis Tucker,book,thriller,2021-08-28,379,4.73
4870,Universal needs-based secured line,Randy Griffin,book,thriller,2021-05-28,154,3.19
4875,Inverse tangible Internet solution,Joseph Cook,book,romance,2023-07-06,454,4.0
4876,Polarized client-driven initiative,Linda Miller,book,thriller,2023-11-25,432,4.81
4877,Ameliorated user-facing migration,Gregory Madden,book,mystery,2021-04-15,752,4.94
4878,Polarized clear-thinking protocol,Kyle Sanchez,book,non-fiction,2022-11-17,452,4.99
4879,Down-sized high-level function,Kim Beltran,book,fiction,2024-07-30,263,4.24
4881,Configurable zero tolerance paradigm,Ronald Murray,book,thriller,2021-11-30,528,4.88
4883,Monitored 24/7 system engine,Tiffany Anderson,book,sci-fi,2020-06-27,217,4.77
4884,Enterprise-wide heuristic superstructure,Randy Hopkins,book,non-fiction,2023-12-08,324,3.11
4885,Sharable impactful concept,Sean Banks,book,fiction,2023-09-28,187,3.26
4886,Innovative local conglomeration,Brittany Melton,book,sci-fi,2022-09-20,188,3.06
4888,Enterprise-wide secondary access,Carlos Clarke,book,thriller,2020-05-29,537,3.14
4889,Down-sized cohesive encryption,Charlotte Mason,book,thriller,2024-07-26,370,4.89
4891,Right-sized 24/7 toolset,Marco Davis,book,thriller,2020-01-09,872,3.52
4892,Total solution-oriented instruction set,Christian Prince,book,mystery,2021-12-05,770,3.36
4893,Team-oriented leadingedge analyzer,Audrey Jackson,book,sci-fi,2020-08-17,324,4.7
4894,Open-architected 24hour firmware,Zachary Jones,book,fiction,2024-07-20,209,4.24
4895,Mandatory actuating paradigm,Alexander Clark,book,mystery,2021-10-06,611,4.44
4897,Horizontal secondary analyzer,Sarah Duncan,book,mystery,2020-01-19,671,4.92
4898,Focused reciprocal archive,Donna Johnson,book,romance,2020-03-16,273,3.33
4899,Virtual attitude-oriented orchestration,Nicolas James,book,thriller,2021-01-20,795,3.25
